user_id,created_at,last_seen_at,email,acquisition_source,subscription_plan,plan_status,device_type,plan_start_date,plan_end_date,gender,age_group,age,campaign_id,utm_source,utm_campaign
usr_57d0f12688ae,2025-07-13 20:55:21,2025-07-21 00:12:00,rmun@example.net,organic,annual_basic,active,ios,2025-07-21,,F,40s,45,cmp_002,referral,ref_buddy
usr_eda5d4d3d5a7,2025-07-13 16:02:01,2025-07-19 18:52:00,yujin91@example.com,facebook_ads,none,trialing,ios,,,F,20s,27,cmp_003,google,sem24
usr_53e7a9c65b74,2025-07-13 03:59:24,2025-07-21 17:25:00,yeongsu97@example.net,referral,none,none,ios,,,F,50s,54,cmp_002,referral,ref_buddy
usr_f1964e379545,2025-07-13 01:23:18,2025-07-13 01:23:18,minseojang@example.com,referral,none,trialing,ios,,,M,60s,69,cmp_003,google,sem24
usr_b5ae8055abf3,2025-07-13 19:26:58,2025-07-17 08:40:00,donghyeonu@example.com,referral,none,trialing,web,,,M,60s,77,cmp_003,google,sem24
usr_e7ccd629dab4,2025-07-13 04:20:40,2025-07-15 14:01:00,iyejun@example.org,organic,none,trialing,web,,,F,30s,36,cmp_003,google,sem24
usr_abf290d28459,2025-07-13 22:15:19,2025-07-13 22:15:19,eunjugim@example.net,organic,none,trialing,android,,,F,50s,58,cmp_001,facebook,spring24
usr_1b2e5b661134,2025-07-13 17:56:15,2025-07-13 17:56:15,anminseog@example.org,google_cpc,none,trialing,ios,,,F,40s,41,cmp_001,facebook,spring24
usr_5885dbb243f2,2025-07-13 01:15:35,2025-07-14 18:38:00,vi@example.org,direct,none,trialing,web,,,M,50s,55,cmp_003,google,sem24
usr_62c73d764db3,2025-07-13 11:48:23,2025-07-21 15:15:00,gimseongmin@example.com,facebook_ads,none,none,ios,,,F,50s,52,cmp_002,referral,ref_buddy
usr_0fbff45d2a71,2025-07-13 10:01:34,2025-07-15 14:29:00,yejun12@example.org,referral,none,trialing,web,,,F,20s,20,cmp_001,facebook,spring24
usr_ada077fa3cd8,2025-07-13 14:26:54,2025-07-21 08:03:00,jeonghyi80@example.net,referral,annual_basic,active,android,2025-07-21,,F,30s,37,cmp_002,referral,ref_buddy
usr_d2079760d7d9,2025-07-13 19:26:37,2025-07-19 20:36:00,gimdonghyeon@example.net,organic,none,trialing,web,,,F,40s,49,cmp_003,google,sem24
usr_fca98e0b2012,2025-07-13 13:44:16,2025-07-21 01:53:00,bbag@example.net,facebook_ads,none,none,web,,,F,10s,13,cmp_002,referral,ref_buddy
usr_ae3ba7e6b0f7,2025-07-13 20:21:22,2025-07-19 18:18:00,baghyejin@example.net,organic,none,trialing,android,,,F,10s,11,cmp_003,google,sem24
usr_afb7924aabcd,2025-07-13 08:33:02,2025-07-21 10:33:00,jiyeon22@example.com,facebook_ads,none,none,android,,,M,40s,41,cmp_002,referral,ref_buddy
usr_15a012cbd25b,2025-07-13 12:18:39,2025-07-13 12:18:39,gimseunghyeon@example.com,direct,none,trialing,web,,,F,10s,15,cmp_003,google,sem24
usr_24b1fbbf3ec6,2025-07-13 19:40:11,2025-07-18 19:39:00,gimdonghyeon@example.com,google_cpc,none,trialing,android,,,F,50s,58,cmp_001,facebook,spring24
usr_467f59a987d4,2025-07-13 01:42:36,2025-07-14 07:14:00,ran@example.org,google_cpc,none,trialing,web,,,F,60s,69,cmp_001,facebook,spring24
usr_100998e6bb1c,2025-07-13 21:20:28,2025-07-19 17:55:00,seongjingim@example.com,organic,none,trialing,ios,,,M,40s,48,cmp_003,google,sem24
usr_6f7f0b3aa4ad,2025-07-13 00:07:51,2025-07-17 04:13:00,zsim@example.net,referral,none,trialing,ios,,,F,30s,39,cmp_001,facebook,spring24
usr_703e56f05743,2025-07-13 07:13:21,2025-07-19 07:20:00,yunseoi@example.org,referral,none,trialing,ios,,,F,20s,27,cmp_002,referral,ref_buddy
usr_7e2b3f15074c,2025-07-13 16:41:55,2025-07-17 16:48:00,tgim@example.net,facebook_ads,none,trialing,ios,,,M,40s,48,cmp_001,facebook,spring24
usr_92d336b8b8f5,2025-07-13 15:55:56,2025-07-20 21:34:00,yeonghyicoe@example.org,referral,none,trialing,ios,,,M,30s,31,cmp_003,google,sem24
usr_db0c58d92735,2025-07-13 19:05:16,2025-07-13 19:05:16,odohyeon@example.org,organic,none,trialing,android,,,F,10s,19,cmp_003,google,sem24
usr_a2796ddeba4e,2025-07-13 03:02:07,2025-07-19 15:34:00,sunjagim@example.com,facebook_ads,none,trialing,ios,,,M,40s,40,cmp_003,google,sem24
usr_36070057b96b,2025-07-13 21:28:30,2025-07-21 11:15:00,ijunyeong@example.org,google_cpc,annual_pro,active,web,2025-07-21,,M,20s,23,cmp_002,referral,ref_buddy
usr_71a5fb33b008,2025-07-13 20:04:29,2025-07-21 14:22:00,seoboram@example.net,google_cpc,annual_basic,active,ios,2025-07-21,,M,30s,32,cmp_001,facebook,spring24
usr_9274615aac23,2025-07-13 04:46:35,2025-07-13 04:46:35,seungmin53@example.org,organic,none,trialing,android,,,F,40s,49,cmp_002,referral,ref_buddy
usr_37bb7239825c,2025-07-13 11:28:04,2025-07-17 12:04:00,yeonggilmun@example.org,google_cpc,none,trialing,android,,,M,10s,10,cmp_003,google,sem24
usr_9337b48084cd,2025-07-13 11:04:24,2025-07-18 03:51:00,yeonghwan45@example.net,direct,none,trialing,ios,,,F,60s,89,cmp_001,facebook,spring24
usr_2f65605712bf,2025-07-13 23:20:18,2025-07-15 07:51:00,gimminji@example.com,referral,none,trialing,ios,,,F,50s,59,cmp_003,google,sem24
usr_955e32f0fbef,2025-07-13 04:43:33,2025-07-17 05:08:00,gimyujin@example.com,facebook_ads,none,trialing,ios,,,M,50s,59,cmp_001,facebook,spring24
usr_3a5d5ad8ed3c,2025-07-13 22:08:04,2025-07-20 21:16:00,seongminbag@example.com,organic,none,trialing,web,,,F,30s,32,cmp_001,facebook,spring24
usr_257877b3f87f,2025-07-13 19:30:33,2025-07-14 10:44:00,ogim@example.org,direct,none,trialing,android,,,F,50s,55,cmp_003,google,sem24
usr_b8ca3e285f53,2025-07-13 02:50:13,2025-07-14 00:44:00,ogsungim@example.org,organic,none,trialing,android,,,M,30s,33,cmp_001,facebook,spring24
usr_a860bd0a4784,2025-07-13 08:01:47,2025-07-13 08:01:47,yeongsugim@example.com,google_cpc,none,trialing,ios,,,F,10s,15,cmp_001,facebook,spring24
usr_791d6a8fd0f6,2025-07-13 18:28:45,2025-07-13 18:28:45,yejin98@example.org,facebook_ads,none,trialing,ios,,,F,30s,38,cmp_003,google,sem24
usr_c2c97d91ddbe,2025-07-13 19:57:02,2025-07-13 19:57:02,isumin@example.com,facebook_ads,none,trialing,android,,,F,50s,53,cmp_001,facebook,spring24
usr_f4483beae6e1,2025-07-13 18:54:32,2025-07-17 17:47:00,suminhan@example.net,organic,none,trialing,ios,,,F,30s,30,cmp_001,facebook,spring24
usr_d3c5025bd915,2025-07-13 23:22:21,2025-07-13 23:22:21,jiweon68@example.com,google_cpc,none,trialing,ios,,,F,40s,46,cmp_002,referral,ref_buddy
usr_62a30c59f1a9,2025-07-13 03:18:53,2025-07-15 17:55:00,kgim@example.com,organic,none,trialing,ios,,,F,60s,78,cmp_003,google,sem24
usr_fea633e59981,2025-07-13 07:52:56,2025-07-20 11:38:00,cunjahong@example.org,direct,none,trialing,android,,,M,60s,70,cmp_002,referral,ref_buddy
usr_6ac2684857f5,2025-07-13 06:42:52,2025-07-17 10:27:00,bagyeongsug@example.net,facebook_ads,none,trialing,web,,,M,50s,54,cmp_001,facebook,spring24
usr_6f5f2478bed9,2025-07-13 09:33:01,2025-07-20 23:17:00,gimseongho@example.net,google_cpc,none,trialing,web,,,M,40s,46,cmp_002,referral,ref_buddy
usr_52aa187ab093,2025-07-13 05:12:23,2025-07-13 05:12:23,hyeonjeong51@example.org,direct,none,trialing,ios,,,M,10s,12,cmp_001,facebook,spring24
usr_7c08d5f379cb,2025-07-13 06:24:15,2025-07-19 18:45:00,mineunyeong@example.net,google_cpc,none,trialing,ios,,,M,50s,54,cmp_001,facebook,spring24
usr_d35ff7ed321b,2025-07-13 04:34:21,2025-07-13 08:20:00,jaehyeon26@example.net,organic,none,trialing,web,,,F,10s,12,cmp_003,google,sem24
usr_56a939dee96e,2025-07-14 20:23:54,2025-07-21 18:20:00,jeonghun61@example.net,direct,none,trialing,ios,,,F,30s,30,cmp_001,facebook,spring24
usr_7a4232515e58,2025-07-14 14:29:53,2025-07-20 05:50:00,yungyeongja@example.com,organic,none,trialing,android,,,M,40s,42,cmp_003,google,sem24
usr_a209ba2fe7ed,2025-07-14 07:10:00,2025-07-14 07:10:00,zi@example.net,google_cpc,none,trialing,ios,,,M,20s,24,cmp_002,referral,ref_buddy
usr_e46c134e219d,2025-07-14 12:17:48,2025-07-14 12:17:48,gimminji@example.com,direct,none,trialing,ios,,,F,60s,120,cmp_003,google,sem24
usr_bff846172ba7,2025-07-14 22:56:22,2025-07-21 17:20:00,hwangjinu@example.net,google_cpc,none,trialing,ios,,,F,20s,27,cmp_001,facebook,spring24
usr_242710f27994,2025-07-14 04:26:27,2025-07-16 15:44:00,jinho57@example.net,organic,none,trialing,android,,,M,60s,89,cmp_002,referral,ref_buddy
usr_d59acac9a07d,2025-07-14 21:36:14,2025-07-16 10:58:00,gimseojun@example.net,referral,none,trialing,android,,,M,20s,26,cmp_002,referral,ref_buddy
usr_cc9c7a8706e6,2025-07-14 23:02:32,2025-07-14 23:02:32,yeongsigan@example.org,referral,none,trialing,ios,,,F,10s,15,cmp_003,google,sem24
usr_cc5d166949fe,2025-07-14 16:43:31,2025-07-21 06:34:00,vcoe@example.org,facebook_ads,none,trialing,ios,,,M,40s,43,cmp_003,google,sem24
usr_545842bae96e,2025-07-14 09:58:27,2025-07-21 17:49:00,kgo@example.com,google_cpc,none,trialing,ios,,,M,20s,25,cmp_001,facebook,spring24
usr_4eba12b56109,2025-07-14 17:15:35,2025-07-18 19:23:00,ccoe@example.org,google_cpc,none,trialing,ios,,,M,30s,33,cmp_002,referral,ref_buddy
usr_230dc215a375,2025-07-14 13:33:45,2025-07-18 22:21:00,coeeungyeong@example.org,direct,none,trialing,web,,,M,50s,55,cmp_001,facebook,spring24
usr_b7b54bb330b6,2025-07-14 19:15:59,2025-07-19 19:42:00,ujinyun@example.com,direct,none,trialing,web,,,F,50s,56,cmp_002,referral,ref_buddy
usr_c52f00136049,2025-07-14 09:25:29,2025-07-18 15:51:00,sonhyeonju@example.com,google_cpc,none,trialing,web,,,F,30s,32,cmp_003,google,sem24
usr_ee25b6346f75,2025-07-14 08:05:46,2025-07-14 08:05:46,sugja86@example.org,organic,none,trialing,android,,,M,60s,104,cmp_003,google,sem24
usr_f5dacea4c88a,2025-07-14 04:30:35,2025-07-20 13:45:00,yunjihye@example.org,organic,none,trialing,ios,,,F,50s,54,cmp_002,referral,ref_buddy
usr_b5aa874102f8,2025-07-14 10:18:33,2025-07-17 02:17:00,qmun@example.org,referral,none,trialing,ios,,,F,30s,37,cmp_002,referral,ref_buddy
usr_562261a8bbe6,2025-07-14 15:24:20,2025-07-21 04:11:00,josunog@example.com,direct,none,trialing,web,,,M,10s,19,cmp_001,facebook,spring24
usr_44011c2963c5,2025-07-14 13:22:38,2025-07-21 12:09:00,ui@example.org,facebook_ads,none,trialing,ios,,,F,60s,81,cmp_003,google,sem24
usr_f87a532384ad,2025-07-14 16:04:02,2025-07-21 01:27:00,haeun01@example.net,referral,none,trialing,ios,,,M,20s,20,cmp_002,referral,ref_buddy
usr_36bedfb43ea5,2025-07-14 08:17:21,2025-07-14 02:06:00,seongsu07@example.net,organic,none,trialing,web,,,F,10s,14,cmp_001,facebook,spring24
usr_88153a1ed1f2,2025-07-14 10:37:53,2025-07-20 05:09:00,bagseongmin@example.net,referral,none,trialing,ios,,,F,30s,37,cmp_002,referral,ref_buddy
usr_ce78e0023678,2025-07-14 11:56:26,2025-07-14 11:56:26,mungyeongsug@example.net,organic,none,trialing,android,,,M,40s,47,cmp_003,google,sem24
usr_9fd664f911e1,2025-07-14 17:11:11,2025-07-14 17:11:11,migyeong07@example.com,facebook_ads,none,trialing,web,,,F,30s,36,cmp_002,referral,ref_buddy
usr_8faac948fc67,2025-07-14 08:20:56,2025-07-21 03:05:00,minjaeji@example.org,organic,none,trialing,android,,,F,40s,40,cmp_003,google,sem24
usr_b6a1c50830d0,2025-07-14 21:24:22,2025-07-14 04:57:00,jiuson@example.com,google_cpc,none,trialing,ios,,,M,20s,25,cmp_003,google,sem24
usr_bf0470d36f15,2025-07-14 09:30:03,2025-07-18 03:51:00,geonuna@example.org,referral,none,trialing,web,,,M,40s,49,cmp_003,google,sem24
usr_a2ba2f91d93e,2025-07-14 20:38:42,2025-07-14 20:38:42,jeongsuni@example.org,google_cpc,none,trialing,android,,,F,10s,16,cmp_003,google,sem24
usr_e1581c6eef95,2025-07-14 10:50:46,2025-07-21 17:13:00,yejibaeg@example.org,referral,none,trialing,web,,,F,40s,48,cmp_002,referral,ref_buddy
usr_81f674e6ac98,2025-07-14 18:23:04,2025-07-20 01:21:00,minji72@example.com,organic,none,trialing,android,,,M,20s,20,cmp_003,google,sem24
usr_7d69ce8c7c0e,2025-07-14 16:25:59,2025-07-14 16:25:59,jongsu73@example.org,facebook_ads,none,trialing,web,,,F,50s,55,cmp_002,referral,ref_buddy
usr_13a34daea51a,2025-07-14 02:32:27,2025-07-18 07:23:00,eunyeong79@example.net,organic,none,trialing,web,,,M,60s,95,cmp_002,referral,ref_buddy
usr_2786e5fcf2f4,2025-07-14 12:30:10,2025-07-14 12:30:10,jeonghunan@example.com,referral,none,trialing,web,,,F,20s,22,cmp_001,facebook,spring24
usr_4bd5feb2d824,2025-07-14 19:11:09,2025-07-14 19:11:09,bagyeonghyi@example.net,organic,none,trialing,ios,,,M,40s,48,cmp_003,google,sem24
usr_102b4bec28d6,2025-07-14 18:23:03,2025-07-14 18:23:03,egim@example.com,referral,none,trialing,ios,,,M,10s,19,cmp_002,referral,ref_buddy
usr_37b467599db2,2025-07-14 08:42:32,2025-07-14 08:42:32,seoyun36@example.com,google_cpc,none,trialing,ios,,,M,60s,73,cmp_003,google,sem24
usr_505597e98e73,2025-07-14 16:11:20,2025-07-20 20:35:00,ai@example.net,google_cpc,none,trialing,ios,,,F,50s,59,cmp_002,referral,ref_buddy
usr_1b10a7b13bf0,2025-07-14 03:20:27,2025-07-21 01:20:00,ri@example.org,facebook_ads,none,trialing,web,,,M,20s,26,cmp_003,google,sem24
usr_36d5e3faf8f7,2025-07-14 10:29:55,2025-07-15 09:19:00,sanghoryu@example.org,facebook_ads,none,trialing,web,,,F,20s,20,cmp_001,facebook,spring24
usr_e03d0109ef06,2025-07-14 22:55:34,2025-07-20 17:39:00,seonghyeoni@example.net,organic,none,trialing,android,,,F,10s,14,cmp_001,facebook,spring24
usr_c312b01c65bb,2025-07-14 18:39:17,2025-07-15 09:41:00,gimjuweon@example.net,facebook_ads,none,trialing,ios,,,F,30s,35,cmp_002,referral,ref_buddy
usr_4f2fabc5c1dd,2025-07-14 00:37:39,2025-07-20 20:08:00,jihyeoncoe@example.net,direct,none,trialing,android,,,M,50s,55,cmp_001,facebook,spring24
usr_ef2d6e70d860,2025-07-14 00:08:07,2025-07-14 00:08:07,yejin09@example.net,organic,none,trialing,web,,,M,30s,33,cmp_001,facebook,spring24
usr_0f820e4b6ff7,2025-07-14 14:47:35,2025-07-14 14:47:35,minjun38@example.org,direct,none,trialing,ios,,,F,60s,65,cmp_002,referral,ref_buddy
usr_3ed8fa18fdac,2025-07-14 18:16:53,2025-07-14 04:45:00,jangareum@example.com,referral,none,trialing,web,,,M,60s,82,cmp_002,referral,ref_buddy
usr_76d861f5859d,2025-07-14 22:40:25,2025-07-16 04:51:00,eunyeong09@example.com,facebook_ads,none,trialing,web,,,F,60s,113,cmp_001,facebook,spring24
usr_fa2ff72eb865,2025-07-14 23:23:51,2025-07-21 11:04:00,sgim@example.org,referral,none,trialing,web,,,M,30s,37,cmp_001,facebook,spring24
usr_3a53143534a5,2025-07-14 23:40:10,2025-07-15 05:08:00,yejin97@example.com,direct,none,trialing,web,,,F,60s,98,cmp_001,facebook,spring24
usr_c2aa18ad9850,2025-07-14 05:56:59,2025-07-21 22:38:00,ijeongsu@example.net,direct,none,trialing,ios,,,M,40s,40,cmp_001,facebook,spring24
usr_ea8b22c2dbc1,2025-07-14 09:07:08,2025-07-21 18:53:00,gimminjun@example.net,direct,none,trialing,android,,,M,20s,20,cmp_001,facebook,spring24
usr_0352dc71757d,2025-07-14 01:32:28,2025-07-14 01:32:28,yeonghyi93@example.net,referral,none,trialing,ios,,,F,40s,48,cmp_001,facebook,spring24
usr_f3b7daea6af3,2025-07-14 07:07:44,2025-07-14 07:07:44,di@example.com,organic,none,trialing,android,,,M,60s,104,cmp_001,facebook,spring24
usr_073929b6c0fc,2025-07-14 15:45:33,2025-07-20 02:56:00,donghyeon27@example.net,direct,none,trialing,ios,,,F,40s,42,cmp_002,referral,ref_buddy
usr_e411c8c5395e,2025-07-14 17:50:14,2025-07-19 15:08:00,gimyeonghyi@example.net,google_cpc,none,trialing,web,,,F,50s,56,cmp_003,google,sem24
usr_178427ab1437,2025-07-14 22:02:37,2025-07-14 01:57:00,li@example.net,direct,none,trialing,ios,,,M,30s,37,cmp_001,facebook,spring24
usr_a2fda0420f39,2025-07-14 06:01:55,2025-07-14 06:12:00,seongmin40@example.com,facebook_ads,none,trialing,web,,,F,40s,41,cmp_003,google,sem24
usr_40d1bc720999,2025-07-14 22:09:38,2025-07-15 11:09:00,gimminjun@example.com,referral,none,trialing,ios,,,F,40s,49,cmp_002,referral,ref_buddy
usr_c5203558a134,2025-07-14 11:16:38,2025-07-14 11:16:38,jineunji@example.org,direct,none,trialing,ios,,,F,60s,69,cmp_003,google,sem24
usr_144904510378,2025-07-14 18:07:20,2025-07-21 19:08:00,junyeongan@example.org,facebook_ads,none,trialing,android,,,M,60s,115,cmp_003,google,sem24
usr_2db16cbe32b4,2025-07-14 08:52:38,2025-07-14 08:52:38,jihyeon76@example.net,google_cpc,none,trialing,web,,,M,30s,38,cmp_003,google,sem24
usr_4b433a1eb2cf,2025-07-14 04:02:16,2025-07-18 20:38:00,gyeonghyi03@example.com,google_cpc,none,trialing,android,,,F,40s,43,cmp_002,referral,ref_buddy
usr_05104948505b,2025-07-14 02:00:51,2025-07-14 02:00:51,ihyeonsug@example.org,referral,none,trialing,web,,,M,40s,42,cmp_003,google,sem24
usr_515972c04082,2025-07-14 11:31:36,2025-07-14 20:26:00,bagyujin@example.org,direct,none,trialing,web,,,F,30s,37,cmp_001,facebook,spring24
usr_0c48b01b51d3,2025-07-14 04:11:47,2025-07-14 04:11:47,yunseoyeon@example.net,referral,none,trialing,web,,,M,30s,34,cmp_003,google,sem24
usr_c3b0b2b2412e,2025-07-14 13:49:38,2025-07-16 19:03:00,hyeonjungim@example.com,organic,none,trialing,android,,,M,20s,21,cmp_003,google,sem24
usr_9d17af405370,2025-07-14 09:10:20,2025-07-14 09:10:20,seungmin63@example.com,google_cpc,none,trialing,web,,,M,10s,13,cmp_003,google,sem24
usr_a6d2eaefb510,2025-07-14 21:51:06,2025-07-14 21:51:06,yeweonhwang@example.org,google_cpc,none,trialing,web,,,F,20s,21,cmp_001,facebook,spring24
usr_11ee5d4be3a6,2025-07-14 09:03:49,2025-07-14 09:03:49,hyeonjunbag@example.org,facebook_ads,none,trialing,web,,,F,60s,84,cmp_003,google,sem24
usr_ad5896c4c3a3,2025-07-14 01:10:27,2025-07-14 01:10:27,jiyeonggim@example.com,google_cpc,none,trialing,ios,,,M,50s,56,cmp_003,google,sem24
usr_a6e03ff29859,2025-07-14 15:00:17,2025-07-16 12:39:00,borambag@example.org,organic,none,trialing,android,,,F,20s,22,cmp_001,facebook,spring24
usr_38b2eb107087,2025-07-14 11:38:12,2025-07-20 11:25:00,jiabag@example.com,organic,none,trialing,android,,,F,50s,57,cmp_002,referral,ref_buddy
usr_6049668b0e95,2025-07-14 13:51:42,2025-07-17 07:30:00,bagyeongil@example.net,direct,none,trialing,android,,,F,40s,45,cmp_001,facebook,spring24
usr_ba645f863d2d,2025-07-14 07:15:08,2025-07-16 11:57:00,jeongsu94@example.com,facebook_ads,none,trialing,ios,,,F,60s,120,cmp_001,facebook,spring24
usr_cdd96f85368c,2025-07-14 21:42:23,2025-07-14 21:42:23,junseojang@example.com,facebook_ads,none,trialing,web,,,M,30s,31,cmp_003,google,sem24
usr_8a44ab14622c,2025-07-14 13:49:59,2025-07-18 22:57:00,minseog57@example.net,direct,none,trialing,android,,,M,40s,45,cmp_003,google,sem24
usr_08c2940cabe4,2025-07-14 04:15:05,2025-07-18 02:54:00,neom@example.net,referral,none,trialing,web,,,M,30s,31,cmp_001,facebook,spring24
usr_5205030db3f8,2025-07-14 11:21:40,2025-07-18 02:13:00,gimjiyeon@example.net,referral,none,trialing,web,,,F,60s,79,cmp_001,facebook,spring24
usr_2e6d2cf12b4b,2025-07-14 22:16:36,2025-07-17 04:59:00,seohyeon02@example.org,direct,none,trialing,web,,,M,10s,17,cmp_001,facebook,spring24
usr_06ff412bd5e9,2025-07-14 15:45:17,2025-07-14 15:45:17,baggeonu@example.net,referral,none,trialing,web,,,M,20s,21,cmp_003,google,sem24
usr_4dfd39da22a3,2025-07-14 19:39:20,2025-07-17 13:44:00,fyu@example.com,organic,none,trialing,web,,,F,50s,55,cmp_003,google,sem24
usr_227ea688cece,2025-07-14 09:58:21,2025-07-14 09:58:21,gimminseo@example.org,facebook_ads,none,trialing,web,,,F,30s,35,cmp_002,referral,ref_buddy
usr_859eb8d60605,2025-07-14 06:25:23,2025-07-14 06:25:23,hyeonu56@example.com,referral,none,trialing,ios,,,M,10s,12,cmp_003,google,sem24
usr_13d669062812,2025-07-14 11:59:40,2025-07-18 17:55:00,minseo69@example.net,direct,none,trialing,ios,,,F,40s,44,cmp_001,facebook,spring24
usr_6dfafee59a28,2025-07-14 05:28:22,2025-07-14 10:18:00,misug39@example.org,organic,none,trialing,web,,,F,10s,14,cmp_002,referral,ref_buddy
usr_1db1f0e68730,2025-07-14 20:31:33,2025-07-18 15:14:00,yujeongsu@example.org,organic,none,trialing,ios,,,F,50s,52,cmp_003,google,sem24
usr_b4f18ac31664,2025-07-14 14:56:02,2025-07-15 20:33:00,cunja82@example.com,referral,none,trialing,ios,,,F,60s,79,cmp_003,google,sem24
usr_a3aead953a29,2025-07-14 19:25:24,2025-07-19 18:15:00,bagjeongung@example.net,referral,none,trialing,android,,,M,30s,39,cmp_001,facebook,spring24
usr_d61ad7c6f7e7,2025-07-14 01:49:55,2025-07-14 03:20:00,gimgyeongsu@example.net,facebook_ads,none,trialing,ios,,,M,40s,47,cmp_002,referral,ref_buddy
usr_1bb36e0d2563,2025-07-14 11:28:18,2025-07-14 11:28:18,qbag@example.org,facebook_ads,none,trialing,ios,,,M,60s,80,cmp_002,referral,ref_buddy
usr_0aa987c4f272,2025-07-14 12:23:05,2025-07-14 18:50:00,gangsunog@example.org,facebook_ads,none,trialing,android,,,F,50s,55,cmp_003,google,sem24
usr_b1782cee3b5b,2025-07-14 09:11:28,2025-07-14 09:11:28,jeongung54@example.org,organic,none,trialing,web,,,M,50s,58,cmp_002,referral,ref_buddy
usr_83e86439e3c3,2025-07-14 22:55:03,2025-07-17 10:52:00,jeongnam62@example.org,direct,none,trialing,android,,,F,20s,29,cmp_003,google,sem24
usr_54312474a234,2025-07-14 16:36:15,2025-07-14 16:36:15,yejigim@example.net,facebook_ads,none,trialing,web,,,M,60s,77,cmp_001,facebook,spring24
usr_3c068fe1860b,2025-07-14 13:27:18,2025-07-14 13:27:18,mgim@example.org,facebook_ads,none,trialing,android,,,M,10s,11,cmp_003,google,sem24
usr_173602d8897d,2025-07-14 09:11:54,2025-07-15 14:46:00,gbag@example.com,direct,none,trialing,android,,,F,40s,44,cmp_003,google,sem24
usr_f075c0339ff0,2025-07-14 17:35:31,2025-07-14 17:35:31,sanghohwang@example.net,organic,none,trialing,web,,,F,50s,57,cmp_001,facebook,spring24
usr_0c6d883a760b,2025-07-14 08:32:22,2025-07-20 10:49:00,junyeonggim@example.org,facebook_ads,none,trialing,ios,,,M,10s,11,cmp_001,facebook,spring24
usr_8d8cbee9fcff,2025-07-14 09:07:35,2025-07-20 00:39:00,yeonghwan15@example.org,google_cpc,none,trialing,android,,,F,10s,16,cmp_003,google,sem24
usr_1c38620d4f77,2025-07-14 23:25:01,2025-07-14 23:25:01,juweon21@example.com,facebook_ads,none,trialing,web,,,F,60s,90,cmp_003,google,sem24
usr_7154fb7c0680,2025-07-14 21:23:59,2025-07-19 16:02:00,gimseojun@example.net,organic,none,trialing,web,,,F,50s,51,cmp_002,referral,ref_buddy
usr_68151805298a,2025-07-14 20:34:09,2025-07-14 20:34:09,ijeongsig@example.net,direct,none,trialing,web,,,M,40s,49,cmp_003,google,sem24
usr_f0199409bd89,2025-07-14 17:55:35,2025-07-21 22:03:00,eunyeong99@example.org,google_cpc,none,trialing,android,,,M,50s,50,cmp_001,facebook,spring24
usr_6c629ee75f82,2025-07-14 02:19:36,2025-07-14 18:24:00,zbaeg@example.com,facebook_ads,none,trialing,android,,,F,50s,56,cmp_003,google,sem24
